,DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count,Month,Year,Scaled Passenger Count
1725,04/18/2018 03:12:41 PM,2013-12-01,Departure,Domestic,Scheduled Carriers,2065476,12,2013,0.054278356204701804
1726,04/18/2018 03:12:41 PM,2016-02-01,Departure,Domestic,Commuter,1134,2,2016,2.9800228100511382e-05
1727,09/26/2018 09:27:08 AM,2018-08-01,Departure,International,Scheduled Carriers,1218513,8,2018,0.03202113345982224
1728,04/18/2018 03:12:41 PM,2016-04-01,Departure,International,Scheduled Carriers,839329,4,2016,0.022056609921846666
1729,04/18/2018 03:12:41 PM,2007-09-01,Arrival,International,Charter,376,9,2007,9.88085164531947e-06
1730,04/18/2018 03:12:41 PM,2008-04-01,Arrival,Domestic,Charter,1140,4,2008,2.9957901265064354e-05
1731,04/18/2018 03:12:41 PM,2012-11-01,Departure,Domestic,Commuter,43409,11,2012,0.0011407390666799812
1732,04/18/2018 03:12:41 PM,2012-08-01,Arrival,Domestic,Charter,387,8,2012,1.0169919113666583e-05
1733,04/18/2018 03:12:41 PM,2007-05-01,Arrival,Domestic,Scheduled Carriers,1758787,5,2007,0.04621891867743749
1734,04/18/2018 03:12:41 PM,2006-05-01,Departure,International,Charter,45,5,2006,1.182548734147277e-06
1735,04/29/2019 01:10:30 PM,2019-01-01,Arrival,International,Scheduled Carriers,1079150,1,2019,0.028358832587889647
1736,04/18/2018 03:12:41 PM,2014-03-01,Arrival,International,Scheduled Carriers,756551,3,2014,0.01988129838595237
1737,04/18/2018 03:12:41 PM,2011-08-01,Arrival,Domestic,Scheduled Carriers,1999340,8,2011,0.052540377469555935
1738,04/18/2018 03:12:41 PM,2011-01-01,Departure,Domestic,Commuter,62089,1,2011,0.0016316281856548953
1739,11/10/2018 06:01:27 AM,2018-09-01,Departure,International,Scheduled Carriers,1046930,9,2018,0.027512127694240197
1740,04/18/2018 03:12:41 PM,2015-12-01,Departure,Domestic,Charter,683,12,2015,1.7948461898279785e-05
1741,04/18/2018 03:12:41 PM,2010-03-01,Arrival,Domestic,Charter,956,3,2010,2.512259088543993e-05
1742,04/18/2018 03:12:41 PM,2016-07-01,Departure,Domestic,Charter,187,7,2016,4.914146961900907e-06
1743,04/18/2018 03:12:41 PM,2006-11-01,Arrival,Domestic,Charter,2248,11,2006,5.9074878985846196e-05
1744,04/18/2018 03:12:41 PM,2006-02-01,Departure,Domestic,Commuter,136608,2,2006,0.003589902610542027
1745,04/18/2018 03:12:41 PM,2014-07-01,Departure,Domestic,Charter,507,7,2014,1.3323382404725989e-05
1746,04/18/2018 03:12:41 PM,2008-08-01,Departure,Domestic,Scheduled Carriers,1920521,8,2008,0.05046910394340584
1747,04/18/2018 03:12:41 PM,2006-06-01,Departure,International,Scheduled Carriers,786572,6,2006,0.020670216064793155
1748,04/18/2018 03:12:41 PM,2011-02-01,Arrival,International,Charter,709,2,2011,1.863171227800932e-05
1749,04/18/2018 03:12:41 PM,2008-04-01,Arrival,Domestic,Scheduled Carriers,1622706,4,2008,0.04264286502651536
1750,04/18/2018 03:12:41 PM,2008-05-01,Departure,International,Scheduled Carriers,729686,5,2008,0.019175316791666445
1751,04/18/2018 03:12:41 PM,2014-08-01,Departure,International,Commuter,0,8,2014,0.0
1752,04/18/2018 03:12:41 PM,2010-03-01,Arrival,International,Scheduled Carriers,645150,3,2010,0.016953807018558132
1753,04/18/2018 03:12:41 PM,2017-01-01,Arrival,Domestic,Charter,763,1,2017,2.0050770758986053e-05
1754,04/18/2018 03:12:41 PM,2017-07-01,Arrival,International,Charter,125,7,2017,3.2848575948535473e-06
1755,04/18/2018 03:12:41 PM,2007-07-01,Arrival,International,Commuter,4465,7,2007,0.00011733511328816871
1756,04/18/2018 03:12:41 PM,2009-08-01,Departure,International,Scheduled Carriers,699518,8,2009,0.01838253612029411
1757,04/18/2018 03:12:41 PM,2016-06-01,Departure,Domestic,Charter,181,6,2016,4.756473797347936e-06
1758,04/18/2018 03:12:41 PM,2006-10-01,Departure,International,Scheduled Carriers,664175,10,2006,0.01745376234449484
1759,04/18/2018 03:12:41 PM,2009-11-01,Arrival,International,Scheduled Carriers,577182,11,2009,0.01516768541050208
1760,04/18/2018 03:12:41 PM,2007-01-01,Arrival,International,Charter,229,1,2007,6.017859113771699e-06
1761,04/18/2018 03:12:41 PM,2012-03-01,Departure,International,Charter,72,3,2012,1.8920779746356434e-06
1762,04/18/2018 03:12:41 PM,2010-09-01,Departure,International,Charter,295,9,2010,7.752263923854372e-06
1763,04/18/2018 03:12:41 PM,2017-03-01,Arrival,Domestic,Charter,1997,3,2017,5.247888493538027e-05
1764,04/18/2018 03:12:41 PM,2006-04-01,Departure,International,Scheduled Carriers,671003,4,2006,0.01763319440575612
1765,04/18/2018 03:12:41 PM,2006-07-01,Arrival,Domestic,Commuter,171685,7,2006,0.00451168620937945
1766,07/18/2019 06:18:08 AM,2019-06-01,Arrival,International,Charter,3,6,2019,7.883658227648515e-08
1767,04/18/2018 03:12:41 PM,2009-09-01,Arrival,Domestic,Scheduled Carriers,1602443,9,2009,0.04211037647095923
1768,04/18/2018 03:12:41 PM,2013-01-01,Departure,Domestic,Charter,2756,1,2013,7.242454025133101e-05
1769,04/18/2018 03:12:41 PM,2016-01-01,Arrival,International,Scheduled Carriers,905834,1,2016,0.023804285556612546
1770,04/18/2018 03:12:41 PM,2015-05-01,Departure,Domestic,Scheduled Carriers,2302366,5,2015,0.06050355552986066
1771,04/18/2018 03:12:41 PM,2008-06-01,Departure,Domestic,Charter,878,6,2008,2.3072839746251318e-05
1772,04/18/2018 03:12:41 PM,2011-07-01,Departure,Domestic,Commuter,128038,7,2011,0.0033646927738388683
1773,04/18/2018 03:12:41 PM,2008-05-01,Departure,International,Charter,207,5,2008,5.439724177077474e-06
1774,04/18/2018 03:12:41 PM,2007-12-01,Departure,International,Commuter,4704,12,2007,0.00012361576100952868
1775,04/01/2021 09:37:48 AM,2021-02-01,Arrival,Domestic,Scheduled Carriers,700064,2,2021,0.01839688437826843
1776,04/18/2018 03:12:41 PM,2014-10-01,Arrival,International,Commuter,0,10,2014,0.0
1777,04/18/2018 03:12:41 PM,2007-11-01,Arrival,Domestic,Scheduled Carriers,1657547,11,2007,0.043558446814213704
1778,08/23/2019 03:41:00 PM,2019-07-01,Arrival,Domestic,Scheduled Carriers,2949237,7,2019,0.07750258846778474
1779,04/18/2018 03:12:41 PM,2009-09-01,Departure,Domestic,Commuter,41421,9,2009,0.0010884966914914303
1780,07/10/2020 06:01:26 AM,2020-05-01,Departure,Domestic,Charter,192,5,2020,5.045541265695049e-06
1781,04/18/2018 03:12:41 PM,2017-01-01,Arrival,International,Charter,90,1,2017,2.365097468294554e-06
1782,04/18/2018 03:12:41 PM,2007-02-01,Arrival,International,Commuter,3871,2,2007,0.00010172546999742465
1783,04/18/2018 03:12:41 PM,2014-10-01,Arrival,Domestic,Scheduled Carriers,2183306,10,2014,0.05737479436791455
1784,04/18/2018 03:12:41 PM,2012-05-01,Arrival,Domestic,Charter,916,5,2012,2.4071436455086797e-05
1785,04/18/2018 03:12:41 PM,2014-03-01,Departure,International,Charter,599,3,2014,1.5741037594538197e-05
1786,04/18/2018 03:12:41 PM,2006-12-01,Departure,International,Commuter,1501,12,2006,3.944456999900139e-05
1787,04/18/2018 03:12:41 PM,2009-02-01,Arrival,International,Scheduled Carriers,504442,2,2009,0.013256161078904906
1788,04/18/2018 03:12:41 PM,2015-02-01,Arrival,International,Scheduled Carriers,662507,2,2015,0.017409929204749115
1789,04/18/2018 03:12:41 PM,2017-06-01,Departure,Domestic,Charter,165,6,2017,4.336012025206682e-06
1790,11/25/2018 11:40:39 AM,2018-10-01,Arrival,International,Scheduled Carriers,1040768,10,2018,0.027350197354244293
1791,04/18/2018 03:12:41 PM,2014-05-01,Departure,International,Commuter,0,5,2014,0.0
1792,04/18/2018 03:12:41 PM,2014-04-01,Arrival,Domestic,Commuter,22134,4,2014,0.0005816563040359074
1793,04/18/2018 03:12:41 PM,2008-08-01,Arrival,International,Commuter,5745,8,2008,0.00015097205505946903
1794,04/18/2018 03:12:41 PM,2014-05-01,Departure,International,Scheduled Carriers,843103,5,2014,0.02215578634235048
1795,04/18/2018 03:12:41 PM,2015-11-01,Arrival,Domestic,Scheduled Carriers,2235289,11,2015,0.05874084838674073
1796,04/18/2018 03:12:41 PM,2011-02-01,Departure,International,Scheduled Carriers,569100,2,2011,0.014955299657849232
1797,04/18/2018 03:12:41 PM,2016-04-01,Arrival,Domestic,Commuter,147,4,2016,3.862992531547771e-06
1798,04/18/2018 03:12:41 PM,2012-12-01,Arrival,International,Scheduled Carriers,692015,12,2012,0.018185365828020623
1799,04/18/2018 03:12:41 PM,2009-01-01,Arrival,Domestic,Scheduled Carriers,1394229,1,2009,0.03663874975692053
1800,04/18/2018 03:12:41 PM,2013-09-01,Arrival,Domestic,Scheduled Carriers,1883713,9,2013,0.049501831636594884
1801,04/18/2018 03:12:41 PM,2007-09-01,Departure,Domestic,Scheduled Carriers,1559437,9,2007,0.04098022778516505
1802,04/18/2018 03:12:41 PM,2011-03-01,Departure,Domestic,Scheduled Carriers,1754309,3,2011,0.04610124193895946
1803,04/18/2018 03:12:41 PM,2009-10-01,Arrival,Domestic,Charter,1489,10,2009,3.912922366989546e-05
1804,04/29/2019 01:10:30 PM,2019-01-01,Arrival,Domestic,Scheduled Carriers,2326782,1,2019,0.06114518019414821
1805,04/18/2018 03:12:41 PM,2013-02-01,Arrival,International,Charter,650,2,2013,1.708125949323845e-05
1806,07/10/2020 06:01:26 AM,2020-05-01,Arrival,Domestic,Charter,15,5,2020,3.9418291138242566e-07
1807,04/18/2018 03:12:41 PM,2017-04-01,Departure,International,Charter,4,4,2017,1.0511544303531352e-07
1808,04/18/2018 03:12:41 PM,2011-05-01,Arrival,International,Charter,3,5,2011,7.883658227648515e-08
1809,04/18/2018 03:12:41 PM,2008-02-01,Departure,Domestic,Charter,673,2,2008,1.76856732906915e-05
1810,04/18/2018 03:12:41 PM,2012-02-01,Arrival,International,Scheduled Carriers,575680,2,2012,0.015128214561642322
1811,04/18/2018 03:12:41 PM,2013-03-01,Arrival,International,Commuter,0,3,2013,0.0
1812,05/23/2018 07:44:39 AM,2018-04-01,Departure,International,Scheduled Carriers,1017725,4,2018,0.02674465356577861
1813,04/18/2018 03:12:41 PM,2013-10-01,Arrival,Domestic,Charter,955,10,2013,2.5096312024681102e-05
1814,04/18/2018 03:12:41 PM,2008-01-01,Departure,Domestic,Commuter,139988,1,2008,0.003678725159906867
1815,04/18/2018 03:12:41 PM,2007-07-01,Arrival,Domestic,Commuter,160948,7,2007,0.00422953008141191
1816,01/22/2020 06:57:11 AM,2019-12-01,Departure,Domestic,Scheduled Carriers,2666043,12,2019,0.07006057277404909
1817,04/18/2018 03:12:41 PM,2015-02-01,Arrival,International,Charter,63,2,2015,1.6555682278061879e-06
1818,05/04/2020 06:39:48 AM,2020-01-01,Departure,International,Charter,0,1,2020,0.0
1819,04/18/2018 03:12:41 PM,2011-06-01,Arrival,Domestic,Commuter,114345,6,2011,0.003004856333468231
1820,04/18/2018 03:12:41 PM,2011-02-01,Departure,Domestic,Charter,739,2,2011,1.9420078100774173e-05
1821,04/18/2018 03:12:41 PM,2007-03-01,Arrival,Domestic,Commuter,171970,3,2007,0.004519175684695717
1822,04/18/2018 03:12:41 PM,2015-10-01,Arrival,International,Charter,211,10,2015,5.544839620112788e-06
1823,04/18/2018 03:12:41 PM,2010-09-01,Departure,Domestic,Commuter,62891,9,2010,0.0016527038319834755
1824,07/10/2020 06:01:26 AM,2020-04-01,Departure,Domestic,Charter,122,4,2020,3.2060210125770622e-06
1825,04/18/2018 03:12:41 PM,2014-06-01,Arrival,Domestic,Charter,540,6,2014,1.4190584809767325e-05
1826,04/18/2018 03:12:41 PM,2010-12-01,Arrival,Domestic,Commuter,67989,12,2010,0.0017866734641319828
1827,04/18/2018 03:12:41 PM,2007-01-01,Departure,Domestic,Commuter,158800,1,2007,0.004173083088501946
1828,04/18/2018 03:12:41 PM,2012-10-01,Departure,Domestic,Commuter,71148,10,2012,0.0018696883852691215
1829,04/18/2018 03:12:41 PM,2013-02-01,Departure,International,Commuter,0,2,2013,0.0
1830,11/26/2019 01:26:41 PM,2019-10-01,Departure,International,Charter,0,10,2019,0.0
1831,03/03/2021 10:48:12 AM,2021-01-01,Departure,Domestic,Charter,260,1,2021,6.832503797295379e-06
1832,04/18/2018 03:12:41 PM,2011-10-01,Departure,Domestic,Charter,256,10,2011,6.7273883542600654e-06
1833,04/18/2018 03:12:41 PM,2015-01-01,Arrival,International,Scheduled Carriers,801177,1,2015,0.021054018826175844
1834,04/18/2018 03:12:41 PM,2008-09-01,Arrival,Domestic,Commuter,141593,9,2008,0.003720902731424787
1835,04/18/2018 03:12:41 PM,2014-09-01,Departure,International,Charter,10,9,2014,2.627886075882838e-07
1836,04/18/2018 03:12:41 PM,2012-12-01,Departure,International,Charter,66,12,2012,1.734404810082673e-06
1837,04/18/2018 03:12:41 PM,2009-06-01,Arrival,International,Scheduled Carriers,597229,6,2009,0.015694497732134313
1838,04/18/2018 03:12:41 PM,2007-11-01,Arrival,Domestic,Charter,1149,11,2007,3.019441101189381e-05
1839,04/18/2018 03:12:41 PM,2014-04-01,Departure,Domestic,Scheduled Carriers,2080893,4,2014,0.054683497401020666
1840,06/24/2019 01:17:06 PM,2019-05-01,Departure,International,Scheduled Carriers,1144307,5,2019,0.030071084318352627
1841,04/18/2018 03:12:41 PM,2016-03-01,Departure,Domestic,Commuter,1064,3,2016,2.7960707847393398e-05
1842,04/18/2018 03:12:41 PM,2013-12-01,Arrival,Domestic,Commuter,31574,12,2013,0.0008297287495992473
1843,04/18/2018 03:12:41 PM,2012-03-01,Departure,Domestic,Charter,863,3,2012,2.2678656834868893e-05
1844,04/18/2018 03:12:41 PM,2011-09-01,Arrival,Domestic,Commuter,127556,9,2011,0.0033520263629531126
1845,04/18/2018 03:12:41 PM,2013-11-01,Arrival,International,Scheduled Carriers,660801,11,2013,0.017365097468294552
1846,04/18/2018 03:12:41 PM,2007-02-01,Arrival,International,Charter,581,2,2007,1.526801810087929e-05
1847,04/18/2018 03:12:41 PM,2011-12-01,Arrival,International,Scheduled Carriers,679304,12,2011,0.017851335228915154
1848,04/18/2018 03:12:41 PM,2011-08-01,Departure,Domestic,Charter,11,8,2011,2.8906746834711215e-07
1849,05/23/2018 07:44:39 AM,2018-03-01,Arrival,International,Charter,9,3,2018,2.3650974682945542e-07
1850,04/18/2018 03:12:41 PM,2011-05-01,Departure,International,Scheduled Carriers,738709,5,2011,0.019412430952293353
1851,04/18/2018 03:12:41 PM,2008-03-01,Arrival,Domestic,Charter,1074,3,2008,2.822349645498168e-05
1852,04/18/2018 03:12:41 PM,2011-02-01,Departure,Domestic,Scheduled Carriers,1424870,2,2011,0.03744396032943179
1853,04/18/2018 03:12:41 PM,2014-11-01,Arrival,Domestic,Charter,1302,11,2014,3.421507670799455e-05
1854,04/18/2018 03:12:41 PM,2016-02-01,Departure,Domestic,Scheduled Carriers,1977530,2,2016,0.051967235516405884
1855,04/18/2018 03:12:41 PM,2012-03-01,Arrival,Domestic,Charter,795,3,2012,2.089169430326856e-05
1856,04/18/2018 03:12:41 PM,2007-05-01,Departure,Domestic,Scheduled Carriers,1755322,5,2007,0.04612786242490815
1857,04/18/2018 03:12:41 PM,2013-01-01,Departure,International,Scheduled Carriers,697348,1,2013,0.018325510992447454
1858,04/18/2018 03:12:41 PM,2014-04-01,Arrival,Domestic,Charter,1131,4,2014,2.9721391518234898e-05
1859,06/29/2020 07:20:39 AM,2020-05-01,Arrival,International,Scheduled Carriers,22911,5,2020,0.000602074978845517
1860,04/18/2018 03:12:41 PM,2007-01-01,Arrival,Domestic,Scheduled Carriers,1565931,1,2007,0.04115088270693289
1861,04/18/2018 03:12:41 PM,2008-11-01,Departure,International,Scheduled Carriers,587503,11,2008,0.015438909532393949
1862,04/18/2018 03:12:41 PM,2017-08-01,Departure,Domestic,Scheduled Carriers,2780240,8,2017,0.07306153983612501
1863,04/18/2018 03:12:41 PM,2011-08-01,Departure,International,Charter,654,8,2011,1.718637493627376e-05
1864,04/18/2018 03:12:41 PM,2014-08-01,Arrival,International,Charter,16,8,2014,4.204617721412541e-07
1865,04/18/2018 03:12:41 PM,2008-02-01,Departure,International,Charter,645,2,2008,1.6949865189444305e-05
1866,04/18/2018 03:12:41 PM,2011-10-01,Departure,International,Scheduled Carriers,709025,10,2011,0.018632369249528293
1867,12/07/2020 01:58:36 PM,2020-10-01,Departure,Domestic,Scheduled Carriers,874138,10,2020,0.022971350786000724
1868,04/18/2018 03:12:41 PM,2016-06-01,Departure,International,Charter,374,6,2016,9.828293923801815e-06
1869,04/18/2018 03:12:41 PM,2014-12-01,Arrival,Domestic,Commuter,372,12,2014,9.775736202284158e-06
1870,04/18/2018 03:12:41 PM,2009-03-01,Arrival,Domestic,Commuter,146622,3,2009,0.0038530591221809345
1871,04/18/2018 03:12:41 PM,2010-05-01,Departure,Domestic,Charter,433,5,2010,1.1378746708572689e-05
1872,04/18/2018 03:12:41 PM,2016-01-01,Departure,Domestic,Scheduled Carriers,2136741,1,2016,0.056151119216679715
1873,04/18/2018 03:12:41 PM,2008-06-01,Departure,International,Commuter,5888,6,2008,0.00015472993214798149
1874,12/26/2018 06:52:40 AM,2018-11-01,Arrival,International,Charter,60,11,2018,1.5767316455297026e-06
1875,05/23/2018 07:44:39 AM,2018-03-01,Arrival,Domestic,Charter,755,3,2018,1.9840539872915426e-05
1876,10/29/2018 10:20:51 AM,2017-08-01,Arrival,International,Scheduled Carriers,1251713,8,2017,0.03289359163701535
1877,04/18/2018 03:12:41 PM,2009-08-01,Arrival,International,Scheduled Carriers,768451,8,2009,0.02019401682898243
1878,04/18/2018 03:12:41 PM,2009-07-01,Departure,International,Charter,857,7,2009,2.252098367031592e-05
1879,04/18/2018 03:12:41 PM,2011-09-01,Arrival,Domestic,Charter,453,9,2011,1.1904323923749257e-05
1880,06/01/2020 07:57:59 AM,2020-04-01,Departure,International,Scheduled Carriers,38019,4,2020,0.0009990960071898961
1881,04/18/2018 03:12:41 PM,2013-04-01,Arrival,Domestic,Scheduled Carriers,1937004,4,2013,0.05090225840529361
1882,04/18/2018 03:12:41 PM,2012-11-01,Arrival,Domestic,Charter,856,11,2012,2.2494704809557094e-05
1883,04/18/2018 03:12:41 PM,2014-02-01,Arrival,Domestic,Commuter,23317,2,2014,0.0006127441963136014
1884,04/18/2018 03:12:41 PM,2012-04-01,Departure,International,Charter,88,4,2012,2.312539746776897e-06
1885,04/18/2018 03:12:41 PM,2015-03-01,Departure,International,Scheduled Carriers,802978,3,2015,0.021101347054402492
1886,04/18/2018 03:12:41 PM,2012-08-01,Arrival,International,Charter,702,8,2012,1.8447760252697525e-05
1887,04/18/2018 03:12:41 PM,2007-05-01,Departure,International,Commuter,4722,5,2007,0.00012408878050318762
1888,04/18/2018 03:12:41 PM,2017-03-01,Departure,Domestic,Charter,1519,3,2017,3.991758949266031e-05
1889,05/04/2020 06:39:48 AM,2020-01-01,Arrival,Domestic,Charter,189,1,2020,4.966704683418563e-06
1890,08/24/2018 11:01:04 AM,2018-07-01,Arrival,Domestic,Charter,217,7,2018,5.702512784665758e-06
1891,04/18/2018 03:12:41 PM,2015-06-01,Departure,Domestic,Charter,430,6,2015,1.1299910126296203e-05
1892,04/18/2018 03:12:41 PM,2009-04-01,Arrival,International,Commuter,4358,4,2009,0.00011452327518697408
1893,04/18/2018 03:12:41 PM,2008-03-01,Departure,International,Commuter,6714,3,2008,0.00017643627113477373
1894,04/18/2018 03:12:41 PM,2011-06-01,Arrival,Domestic,Charter,127,6,2011,3.3374153163712042e-06
1895,04/18/2018 03:12:41 PM,2014-12-01,Arrival,Domestic,Scheduled Carriers,2191036,12,2014,0.057577929961580294
1896,10/01/2022 12:00:21 AM,2022-08-01,Arrival,Domestic,Charter,727,8,2022,1.910473177166823e-05
1897,10/01/2022 12:00:21 AM,2022-08-01,Departure,Domestic,Charter,757,8,2022,1.9893097594433082e-05
1898,10/01/2022 12:00:21 AM,2022-08-01,Departure,International,Scheduled Carriers,814329,8,2022,0.021399638402875957
1899,10/01/2022 12:00:21 AM,2022-08-01,Departure,Domestic,Scheduled Carriers,2190502,8,2022,0.05756389704993509
1900,10/01/2022 12:00:21 AM,2022-08-01,Arrival,Domestic,Scheduled Carriers,2177422,8,2022,0.05722016955120961
1901,09/10/2022 06:01:10 AM,2022-08-01,Departure,International,Charter,88,8,2022,2.312539746776897e-06
1902,09/10/2022 06:01:10 AM,2022-08-01,Arrival,International,Charter,45,8,2022,1.182548734147277e-06
1903,06/01/2023 12:01:10 AM,2023-03-01,Departure,International,Scheduled Carriers,848186,3,2023,0.02228936179158761
1904,11/01/2022 12:00:21 AM,2022-09-01,Arrival,Domestic,Scheduled Carriers,2070175,9,2022,0.05440184057140754
1905,11/01/2022 12:00:21 AM,2022-09-01,Arrival,Domestic,Charter,1003,9,2022,2.6357697341104862e-05
1906,11/01/2022 12:00:21 AM,2022-09-01,Departure,Domestic,Scheduled Carriers,2069030,9,2022,0.05437175127583868
1907,10/10/2022 06:01:16 AM,2022-09-01,Arrival,International,Charter,45,9,2022,1.182548734147277e-06
1908,11/01/2022 12:00:21 AM,2022-09-01,Departure,Domestic,Charter,969,9,2022,2.54642160753047e-05
1909,11/01/2022 12:00:21 AM,2022-09-01,Departure,International,Scheduled Carriers,742091,9,2022,0.019501306059379712
1910,06/01/2023 12:01:10 AM,2023-04-01,Arrival,International,Scheduled Carriers,896532,4,2023,0.023559839593833922
1911,12/01/2022 12:00:35 AM,2022-10-01,Departure,International,Scheduled Carriers,754146,10,2022,0.019818097725827388
1912,12/01/2022 12:00:35 AM,2022-10-01,Arrival,Domestic,Scheduled Carriers,2199323,10,2022,0.05779570288068871
